Date,Time,bioTime,dayOrNight,Relative Humidity,Temperature
06-10-13,20:40:54,02:32:09,night,74.4,31.1
06-10-13,20:41:54,02:33:09,night,74.5,31.1
06-10-13,20:42:55,02:34:09,night,75.8,31.1
06-10-13,20:43:55,02:35:09,night,74.7,31.1
06-10-13,20:44:56,02:36:09,night,74.9,31
06-10-13,20:45:57,02:37:10,night,75.5,31.1
06-10-13,20:46:57,02:38:09,night,75.6,31.1
06-10-13,20:47:58,02:39:09,night,75.2,31.1
06-10-13,20:48:58,02:40:09,night,75.6,31.1
06-10-13,20:49:59,02:41:09,night,75.9,31.1
06-10-13,20:50:59,02:42:09,night,75.9,31
06-10-13,20:52:00,02:43:09,night,75.9,31
06-10-13,21:03:06,02:54:09,night,76.4,30.9
06-10-13,21:04:06,02:55:09,night,76.9,30.8
06-10-13,21:05:07,02:56:09,night,76.3,30.8
06-10-13,21:06:07,02:57:08,night,76.3,30.8
06-10-13,21:07:08,02:58:09,night,76,30.8
06-10-13,21:08:08,02:59:08,night,76.3,30.8
06-10-13,21:09:09,03:00:09,night,76.1,30.8
06-10-13,21:10:10,03:01:09,night,76.4,30.8
06-10-13,21:11:10,03:02:09,night,76.2,30.8
06-10-13,21:12:11,03:03:09,night,76.4,30.8
06-10-13,21:13:11,03:04:08,night,76.1,30.8
06-10-13,21:14:12,03:05:09,night,75.6,30.8
06-10-13,21:15:12,03:06:08,night,75.4,30.8
06-10-13,21:16:13,03:07:09,night,76.3,30.8
06-10-13,21:17:13,03:08:08,night,76.6,30.8
06-10-13,21:18:14,03:09:09,night,76.2,30.7
06-10-13,21:19:14,03:10:08,night,76.7,30.7
06-10-13,21:20:15,03:11:09,night,76.8,30.7
06-10-13,21:21:16,03:12:09,night,77.3,30.7
06-10-13,21:22:16,03:13:08,night,77.9,30.6
06-10-13,21:23:17,03:14:09,night,77.5,30.6
06-10-13,21:24:17,03:15:08,night,77.3,30.6
06-10-13,21:25:18,03:16:09,night,77.5,30.6
06-10-13,21:26:18,03:17:08,night,78.1,30.6
06-10-13,21:27:19,03:18:09,night,78.6,30.6
06-10-13,21:28:19,03:19:08,night,77.4,30.6
06-10-13,21:29:20,03:20:09,night,79,30.5
06-10-13,21:30:20,03:21:08,night,77.7,30.5
06-10-13,21:31:21,03:22:08,night,79,30.5
06-10-13,21:32:22,03:23:09,night,79.4,30.6
06-10-13,21:33:22,03:24:08,night,79.2,30.5
06-10-13,21:34:23,03:25:09,night,80.3,30.5
06-10-13,21:35:23,03:26:08,night,80.8,30.5
06-10-13,21:36:24,03:27:09,night,80.1,30.4
06-10-13,21:37:24,03:28:08,night,81.1,30.4
06-10-13,21:38:25,03:29:09,night,81.6,30.4
06-10-13,21:39:25,03:30:08,night,80.9,30.4
06-10-13,21:40:26,03:31:08,night,81.2,30.4
06-10-13,21:41:27,03:32:09,night,80.1,30.4
06-10-13,21:42:27,03:33:08,night,80.7,30.4
06-10-13,21:43:28,03:34:09,night,81.3,30.4
06-10-13,21:44:28,03:35:08,night,81.4,30.4
06-10-13,21:45:29,03:36:09,night,81.7,30.4
06-10-13,21:46:29,03:37:08,night,81.8,30.4
06-10-13,21:47:30,03:38:09,night,81.9,30.4
06-10-13,21:48:30,03:39:08,night,81.5,30.4
06-10-13,21:49:31,03:40:08,night,82,30.4
06-10-13,21:50:31,03:41:08,night,82.1,30.4
06-10-13,21:51:32,03:42:08,night,81.9,30.4
06-10-13,21:52:33,03:43:09,night,82.2,30.4
06-10-13,21:53:33,03:44:08,night,82,30.4
06-10-13,21:54:34,03:45:09,night,82,30.4
06-10-13,21:55:34,03:46:08,night,81.8,30.4
06-10-13,21:56:35,03:47:09,night,81.7,30.4
06-10-13,21:57:35,03:48:08,night,81.6,30.4
06-10-13,21:58:36,03:49:08,night,81.4,30.4
06-10-13,21:59:36,03:50:08,night,80.7,30.4
06-10-13,22:00:37,03:51:08,night,80.3,30.4
06-10-13,22:01:37,03:52:08,night,80,30.5
06-10-13,22:02:38,03:53:08,night,80,30.5
06-10-13,22:04:39,03:55:08,night,79.1,30.4
06-10-13,22:05:40,03:56:09,night,77.9,30.4
06-10-13,22:06:40,03:57:08,night,79.3,30.4
06-10-13,22:07:41,03:58:08,night,79.3,30.4
06-10-13,22:08:41,03:59:08,night,79.3,30.4
06-10-13,22:09:42,04:00:08,night,78.6,30.4
06-10-13,22:10:42,04:01:08,night,79.8,30.3
06-10-13,22:11:43,04:02:08,night,80,30.2
06-10-13,22:12:43,04:03:08,night,80.8,30.2
06-10-13,22:13:44,04:04:08,night,81.3,30.3
06-10-13,22:14:45,04:05:08,night,81.3,30.2
06-10-13,22:15:45,04:06:08,night,80.3,30.2
06-10-13,22:16:46,04:07:08,night,81.4,30.2
06-10-13,22:17:46,04:08:08,night,81.8,30.2
06-10-13,22:18:47,04:09:08,night,83.8,30.1
06-10-13,22:19:47,04:10:08,night,83.1,30.1
06-10-13,22:20:48,04:11:08,night,83.7,30.1
06-10-13,22:21:48,04:12:08,night,84.2,30.1
06-10-13,22:22:49,04:13:08,night,84.2,30.1
06-10-13,22:23:49,04:14:07,night,84.8,30.1
06-10-13,22:24:50,04:15:08,night,83.3,30.1
06-10-13,22:25:51,04:16:08,night,85,30.1
06-10-13,22:26:51,04:17:08,night,84.8,30
06-10-13,22:27:52,04:18:08,night,85.7,30.1
06-10-13,22:28:52,04:19:08,night,85.1,30
06-10-13,22:29:53,04:20:08,night,86.3,30
06-10-13,22:30:53,04:21:08,night,86.8,30
06-10-13,22:31:54,04:22:08,night,86.7,30
06-10-13,22:32:54,04:23:07,night,85.8,30
06-10-13,22:33:55,04:24:08,night,85.8,29.9
06-10-13,22:34:56,04:25:08,night,85.7,29.9
06-10-13,22:35:56,04:26:08,night,85.8,29.9
06-10-13,22:36:57,04:27:08,night,86.6,29.9
06-10-13,22:37:57,04:28:08,night,86.2,29.9
06-10-13,22:38:58,04:29:08,night,86.2,29.9
06-10-13,22:40:59,04:31:08,night,88.3,29.9
06-10-13,22:41:59,04:32:07,night,88.2,29.9
06-10-13,22:43:00,04:33:08,night,87.3,29.9
06-10-13,22:44:00,04:34:07,night,86.4,29.9
06-10-13,22:45:01,04:35:08,night,87,29.9
06-10-13,22:46:02,04:36:08,night,86.5,29.9
06-10-13,22:47:02,04:37:08,night,87.3,29.9
06-10-13,22:48:03,04:38:08,night,87.2,29.9
06-10-13,22:49:03,04:39:08,night,86.9,29.9
06-10-13,22:50:04,04:40:08,night,88,29.8
06-10-13,22:51:04,04:41:07,night,87,29.8
06-10-13,22:52:05,04:42:08,night,86.9,29.8
06-10-13,22:53:05,04:43:07,night,88.4,29.8
06-10-13,22:54:06,04:44:08,night,88.5,29.7
06-10-13,22:55:06,04:45:07,night,87.2,29.7
06-10-13,22:56:07,04:46:08,night,88.5,29.7
06-10-13,22:57:08,04:47:08,night,87.1,29.7
06-10-13,22:58:08,04:48:08,night,86.9,29.7
06-10-13,22:59:09,04:49:08,night,87.5,29.7
06-10-13,23:00:09,04:50:07,night,87.1,29.7
06-10-13,23:01:10,04:51:08,night,86.6,29.7
06-10-13,23:02:10,04:52:07,night,86.6,29.7
06-10-13,23:03:11,04:53:08,night,86.4,29.6
06-10-13,23:04:11,04:54:07,night,86.5,29.6
06-10-13,23:05:12,04:55:08,night,86.7,29.6
06-10-13,23:06:12,04:56:07,night,86.5,29.7
06-10-13,23:07:13,04:57:08,night,86.5,29.6
06-10-13,23:08:14,04:58:08,night,86.5,29.5
06-10-13,23:09:14,04:59:07,night,86.7,29.5
06-10-13,23:10:15,05:00:08,night,87.3,29.5
06-10-13,23:11:15,05:01:07,night,87.1,29.6
06-10-13,23:22:21,05:12:07,night,85.7,29.5
06-10-13,23:23:22,05:13:08,night,85.5,29.4
06-10-13,23:24:22,05:14:07,night,85.1,29.4
06-10-13,23:25:23,05:15:07,night,85,29.4
06-10-13,23:26:23,05:16:07,night,85,29.4
06-10-13,23:27:24,05:17:07,night,84.8,29.3
06-10-13,23:28:24,05:18:07,night,84.7,29.3
06-10-13,23:29:25,05:19:07,night,84.6,29.3
06-10-13,23:30:25,05:20:07,night,84.8,29.3
06-10-13,23:31:26,05:21:07,night,84.6,29.3
06-10-13,23:32:27,05:22:08,night,84.7,29.3
06-10-13,23:33:27,05:23:07,night,84.4,29.3
06-10-13,23:34:28,05:24:07,night,84.2,29.3
06-10-13,23:35:28,05:25:07,night,84.2,29.3
06-10-13,23:36:29,05:26:07,night,84.1,29.4
06-10-13,23:37:29,05:27:07,night,83.8,29.4
06-10-13,23:38:30,05:28:07,night,83.6,29.4
06-10-13,23:39:30,05:29:07,night,83.4,29.4
06-10-13,23:40:31,05:30:07,night,83.3,29.4
06-10-13,23:41:31,05:31:07,night,83.7,29.4
06-10-13,23:42:32,05:32:07,night,83.8,29.4
06-10-13,23:43:33,05:33:07,night,83.6,29.4
06-10-13,23:44:33,05:34:07,night,83.7,29.3
06-10-13,23:45:34,05:35:07,night,83.6,29.4
06-10-13,23:46:34,05:36:07,night,83.5,29.3
06-10-13,23:47:35,05:37:07,night,83.5,29.4
06-10-13,23:48:35,05:38:07,night,83.4,29.4
06-10-13,23:49:36,05:39:07,night,83.3,29.3
06-10-13,23:50:36,05:40:07,night,83.4,29.3
06-10-13,23:51:37,05:41:07,night,83.5,29.3
06-10-13,23:52:38,05:42:07,night,83.7,29.3
06-10-13,23:53:38,05:43:07,night,83.6,29.3
06-10-13,23:54:39,05:44:07,night,84.9,29.2
06-10-13,23:55:39,05:45:07,night,83.6,29.2
06-10-13,23:56:40,05:46:07,night,84.7,29.2
06-10-13,23:57:40,05:47:07,night,84.2,29.2
06-10-13,23:58:41,05:48:07,night,83.9,29.2
06-10-13,23:59:41,05:49:07,night,84.1,29.2
07-10-13,00:00:42,05:50:07,night,83.9,29.2
07-10-13,00:01:42,05:51:06,night,84.2,29.2
07-10-13,00:02:43,05:52:07,night,84.1,29.2
07-10-13,00:03:44,05:53:07,night,83.9,29.2
07-10-13,00:04:44,05:54:07,night,83.7,29.2
07-10-13,00:05:45,05:55:07,night,83.2,29.2
07-10-13,00:06:45,05:56:07,night,83.5,29.2
07-10-13,00:07:46,05:57:07,night,83,29.2
07-10-13,00:08:46,05:58:07,night,83.1,29.2
07-10-13,00:09:47,05:59:07,night,82.9,29.2
07-10-13,00:10:47,06:00:06,night,83,29.2
07-10-13,00:11:48,06:01:07,night,82.9,29.1
07-10-13,00:12:48,06:02:06,night,83,29
07-10-13,00:13:49,06:03:07,night,82.5,28.9
07-10-13,00:14:50,06:04:07,night,83.2,28.9
07-10-13,00:15:50,06:05:07,night,83.6,28.8
07-10-13,00:16:51,06:06:07,night,84.3,28.8
07-10-13,00:17:51,06:07:07,night,84.5,28.8
07-10-13,00:18:52,06:08:07,night,84.3,28.8
07-10-13,00:19:52,06:09:06,night,84.1,28.8
07-10-13,00:20:53,06:10:07,night,83.7,28.9
07-10-13,00:21:53,06:11:06,night,83.8,28.9
07-10-13,00:22:54,06:12:07,night,83.6,28.8
07-10-13,00:23:54,06:13:06,night,83.6,28.9
07-10-13,00:24:55,06:14:07,night,83.2,28.9
07-10-13,00:25:56,06:15:07,night,83.2,28.9
07-10-13,00:26:56,06:16:06,night,83.5,28.9
07-10-13,00:27:57,06:17:07,night,83.5,28.8
07-10-13,00:28:57,06:18:06,night,83.5,28.8
07-10-13,00:29:58,06:19:07,night,83.6,28.8
07-10-13,00:30:58,06:20:06,night,83.5,28.7
07-10-13,00:31:59,06:21:07,night,83.7,28.7
07-10-13,00:32:59,06:22:06,night,83.5,28.7
07-10-13,00:34:00,06:23:07,night,83.4,28.8
07-10-13,00:35:00,06:24:06,night,83.1,28.7
07-10-13,00:36:01,06:25:06,night,83.1,28.8
07-10-13,00:37:02,06:26:07,night,82.9,28.7
07-10-13,00:38:02,06:27:06,night,82.9,28.7
07-10-13,00:39:03,06:28:07,night,82.8,28.7
07-10-13,00:40:03,06:29:06,night,82.7,28.7
07-10-13,00:41:04,06:30:07,night,82.8,28.6
07-10-13,00:42:04,06:31:06,night,82.8,28.6
07-10-13,00:43:05,06:32:07,night,82.8,28.7
07-10-13,00:44:05,06:33:06,night,82.8,28.7
07-10-13,00:45:06,06:34:06,night,83,28.6
07-10-13,00:46:06,06:35:06,night,82.8,28.7
07-10-13,00:47:07,06:36:06,night,82.7,28.6
07-10-13,00:48:08,06:37:07,night,82.3,28.6
07-10-13,00:49:08,06:38:06,night,82.3,28.6
07-10-13,00:50:09,06:39:07,night,82.3,28.6
07-10-13,00:51:09,06:40:06,night,82.2,28.6
07-10-13,00:52:10,06:41:07,night,82,28.6
07-10-13,00:53:10,06:42:06,night,81.7,28.6
07-10-13,00:54:11,06:43:06,night,81.6,28.5
07-10-13,00:55:11,06:44:06,night,81.6,28.5
07-10-13,00:56:12,06:45:06,night,81.5,28.5
07-10-13,00:57:13,06:46:07,night,81.4,28.5
07-10-13,00:58:13,06:47:06,night,81.3,28.5
07-10-13,00:59:14,06:48:07,night,81.3,28.5
07-10-13,01:00:14,06:49:06,night,81.1,28.4
07-10-13,01:01:15,06:50:07,night,81.2,28.5
07-10-13,01:02:15,06:51:06,night,81.3,28.4
07-10-13,01:03:16,06:52:06,night,81.4,28.4
07-10-13,01:04:16,06:53:06,night,81.2,28.4
07-10-13,01:05:17,06:54:06,night,81.1,28.4
07-10-13,01:06:17,06:55:06,night,81.1,28.4
07-10-13,01:07:18,06:56:06,night,81.2,28.4
07-10-13,01:08:19,06:57:07,night,81.1,28.4
07-10-13,01:09:19,06:58:06,night,81.3,28.4
07-10-13,01:10:20,06:59:07,night,81.3,28.3
07-10-13,01:11:20,07:00:06,night,81.2,28.3
07-10-13,01:12:21,07:01:06,night,81.5,28.3
07-10-13,01:13:21,07:02:06,night,81.5,28.2
07-10-13,01:14:22,07:03:06,night,81.6,28.2
07-10-13,01:15:22,07:04:06,night,81.7,28.2
07-10-13,01:16:23,07:05:06,night,81.8,28.2
07-10-13,01:17:23,07:06:06,night,81.9,28.2
07-10-13,01:18:24,07:07:06,night,81.8,28.2
07-10-13,01:20:25,07:09:06,night,81.8,28.2
07-10-13,01:21:26,07:10:06,night,81.8,28.2
07-10-13,01:22:26,07:11:06,night,81.9,28.1
07-10-13,01:23:27,07:12:06,night,81.7,28.1
07-10-13,01:24:27,07:13:06,night,81.8,28.2
07-10-13,01:25:28,07:14:06,night,81.8,28.1
07-10-13,01:26:28,07:15:06,night,81.8,28.2
07-10-13,01:27:29,07:16:06,night,81.7,28.2
07-10-13,01:28:29,07:17:06,night,81.6,28.2
07-10-13,01:29:30,07:18:06,night,81.5,28.2
07-10-13,01:30:31,07:19:06,night,80.8,28.2
07-10-13,01:31:31,07:20:06,night,80.3,28.2
07-10-13,01:32:32,07:21:06,night,80.4,28.2
07-10-13,01:33:32,07:22:06,night,79.6,28.1
07-10-13,01:34:33,07:23:06,night,79.8,28.1
07-10-13,01:35:33,07:24:06,night,80.6,28.1
07-10-13,01:36:34,07:25:06,night,81.1,28.1
07-10-13,01:37:34,07:26:05,night,81.1,28
07-10-13,01:38:35,07:27:06,night,81.5,28
07-10-13,01:39:36,07:28:06,night,82,28
07-10-13,01:40:36,07:29:06,night,81.3,27.9
07-10-13,01:41:37,07:30:06,night,81.4,27.9
07-10-13,01:42:37,07:31:06,night,81.5,27.9
07-10-13,01:43:38,07:32:06,night,81.3,27.9
07-10-13,01:44:38,07:33:06,night,80.5,27.9
07-10-13,01:45:39,07:34:06,night,80.6,27.9
07-10-13,01:46:39,07:35:05,night,81.7,27.9
07-10-13,01:47:40,07:36:06,night,82.4,28
07-10-13,01:48:40,07:37:05,night,81.7,27.9
07-10-13,01:49:41,07:38:06,night,81.8,27.9
07-10-13,01:50:42,07:39:06,night,81.9,27.9
07-10-13,01:51:42,07:40:06,night,82.1,27.9
07-10-13,01:52:43,07:41:06,night,82.2,27.9
07-10-13,01:53:43,07:42:06,night,82.2,27.9
07-10-13,01:54:44,07:43:06,night,82.2,27.9
07-10-13,01:55:44,07:44:05,night,82.4,27.9
07-10-13,01:56:45,07:45:06,night,82.3,27.9
07-10-13,01:57:45,07:46:05,night,82.4,27.9
07-10-13,01:58:46,07:47:06,night,82.5,27.9
07-10-13,01:59:46,07:48:05,night,82.4,27.9
07-10-13,02:00:47,07:49:06,night,82.4,27.8
07-10-13,02:01:48,07:50:06,night,82.5,27.8
07-10-13,02:02:48,07:51:06,night,82.4,27.8
07-10-13,02:03:49,07:52:06,night,82.5,27.8
07-10-13,02:05:50,07:54:06,night,82.5,27.8
07-10-13,02:06:50,07:55:05,night,82.6,27.8
07-10-13,02:07:51,07:56:06,night,82.7,27.8
07-10-13,02:08:51,07:57:05,night,82.7,27.8
07-10-13,02:09:52,07:58:06,night,82.7,27.8
07-10-13,02:10:52,07:59:05,night,82.7,27.8
07-10-13,02:11:53,08:00:06,night,82.7,27.8
07-10-13,02:12:54,08:01:06,night,82.7,27.8
07-10-13,02:13:54,08:02:05,night,82.6,27.8
07-10-13,02:14:55,08:03:06,night,82.7,27.8
07-10-13,02:15:55,08:04:05,night,82.8,27.8
07-10-13,02:16:56,08:05:06,night,82.7,27.8
07-10-13,02:17:56,08:06:05,night,82.8,27.7
07-10-13,02:18:57,08:07:06,night,82.9,27.7
07-10-13,02:19:57,08:08:05,night,82.7,27.7
07-10-13,02:20:58,08:09:06,night,82.7,27.6
07-10-13,02:21:58,08:10:05,night,82.9,27.6
07-10-13,02:22:59,08:11:05,night,83.1,27.6
07-10-13,02:24:00,08:12:06,night,83.1,27.6
07-10-13,02:25:00,08:13:05,night,83.2,27.6
07-10-13,02:26:01,08:14:06,night,83.1,27.6
07-10-13,02:27:01,08:15:05,night,83,27.5
07-10-13,02:28:02,08:16:06,night,83.3,27.5
07-10-13,02:29:02,08:17:05,night,83.2,27.5
07-10-13,02:30:03,08:18:06,night,83.4,27.5
07-10-13,02:31:03,08:19:05,night,83.4,27.5
07-10-13,02:32:04,08:20:05,night,83.3,27.5
07-10-13,02:33:04,08:21:05,night,83.3,27.5
07-10-13,02:34:05,08:22:05,night,83.1,27.5
07-10-13,02:35:06,08:23:06,night,82.7,27.5
07-10-13,02:36:06,08:24:05,night,82.5,27.6
07-10-13,02:37:07,08:25:06,night,82.4,27.6
07-10-13,02:38:07,08:26:05,night,82.3,27.6
07-10-13,02:39:08,08:27:05,night,82.3,27.6
07-10-13,02:40:08,08:28:05,night,82.3,27.6
07-10-13,02:41:09,08:29:05,night,82.2,27.6
07-10-13,02:42:09,08:30:05,night,82.1,27.5
07-10-13,02:43:10,08:31:05,night,81.9,27.5
07-10-13,02:44:11,08:32:06,night,82.1,27.5
07-10-13,02:45:11,08:33:05,night,82.1,27.4
07-10-13,02:46:12,08:34:06,night,81.9,27.5
07-10-13,02:47:12,08:35:05,night,81.8,27.5
07-10-13,02:48:13,08:36:05,night,81.6,27.4
07-10-13,02:49:13,08:37:05,night,81.5,27.4
07-10-13,02:50:14,08:38:05,night,81.5,27.4
07-10-13,02:51:14,08:39:05,night,81.7,27.4
07-10-13,02:52:15,08:40:05,night,81.8,27.3
07-10-13,02:53:15,08:41:05,night,81.6,27.3
07-10-13,02:54:16,08:42:05,night,82.6,27.2
07-10-13,02:55:17,08:43:06,night,83.6,27.1
07-10-13,02:56:17,08:44:05,night,83.9,27
07-10-13,02:57:18,08:45:05,night,83.7,27
07-10-13,02:58:18,08:46:05,night,83.4,27
07-10-13,02:59:19,08:47:05,night,83,27
07-10-13,03:00:19,08:48:05,night,83,27
07-10-13,03:01:20,08:49:05,night,82.9,27
07-10-13,03:02:20,08:50:05,night,82.6,27
07-10-13,03:03:21,08:51:05,night,82.4,27.1
07-10-13,03:04:21,08:52:05,night,82.1,27.1
07-10-13,03:05:22,08:53:05,night,82.2,27.1
07-10-13,03:06:23,08:54:05,night,82.1,27.2
07-10-13,03:07:23,08:55:05,night,82,27.2
07-10-13,03:08:24,08:56:05,night,81.8,27.1
07-10-13,03:09:24,08:57:05,night,81.8,27.1
07-10-13,03:10:25,08:58:05,night,81.7,27.1
07-10-13,03:11:25,08:59:05,night,81.7,27.1
07-10-13,03:12:26,09:00:05,night,81.5,27.1
07-10-13,03:13:26,09:01:05,night,81.6,27.1
07-10-13,03:14:27,09:02:05,night,81.5,27.1
07-10-13,03:15:27,09:03:04,night,81.3,27.1
07-10-13,03:26:33,09:14:04,night,80.9,26.9
07-10-13,03:27:34,09:15:05,night,81.1,26.9
07-10-13,03:28:34,09:16:04,night,81.4,26.9
07-10-13,03:29:35,09:17:05,night,81.5,26.9
07-10-13,03:30:36,09:18:05,night,81.5,26.8
07-10-13,03:31:36,09:19:05,night,81.6,26.9
07-10-13,03:32:37,09:20:05,night,81.5,26.8
07-10-13,03:33:37,09:21:04,night,81.5,26.8
07-10-13,03:34:38,09:22:05,night,80.7,26.8
07-10-13,03:35:38,09:23:04,night,81.4,26.8
07-10-13,03:36:39,09:24:05,night,80,26.7
07-10-13,03:37:39,09:25:04,night,81.6,26.7
07-10-13,03:38:40,09:26:05,night,81.4,26.8
07-10-13,03:39:40,09:27:04,night,81.5,26.8
07-10-13,03:40:41,09:28:05,night,81.3,26.8
07-10-13,03:41:42,09:29:05,night,81.1,26.9
07-10-13,03:42:42,09:30:04,night,81,26.9
07-10-13,03:43:43,09:31:05,night,80.9,26.9
07-10-13,03:44:43,09:32:04,night,80.9,26.8
07-10-13,03:45:44,09:33:05,night,81,26.8
07-10-13,03:46:44,09:34:04,night,81.6,26.7
07-10-13,03:47:45,09:35:05,night,81.5,26.7
07-10-13,03:48:45,09:36:04,night,81.3,26.7
07-10-13,03:49:46,09:37:04,night,81.2,26.7
07-10-13,03:50:46,09:38:04,night,81.1,26.8
07-10-13,03:51:47,09:39:04,night,80.7,26.8
07-10-13,03:52:48,09:40:05,night,80.3,26.8
07-10-13,03:53:48,09:41:04,night,80,26.9
07-10-13,03:54:49,09:42:05,night,80,26.8
07-10-13,03:55:49,09:43:04,night,80,26.8
07-10-13,03:56:50,09:44:05,night,79.6,26.8
07-10-13,03:57:50,09:45:04,night,80,26.8
07-10-13,03:58:51,09:46:04,night,80.1,26.7
07-10-13,03:59:51,09:47:04,night,80.3,26.7
07-10-13,04:00:52,09:48:04,night,80.5,26.7
07-10-13,04:01:53,09:49:05,night,80.6,26.7
07-10-13,04:02:53,09:50:04,night,80.1,26.7
07-10-13,04:03:54,09:51:05,night,80.7,26.6
07-10-13,04:04:54,09:52:04,night,81,26.6
07-10-13,04:05:55,09:53:05,night,81,26.5
07-10-13,04:06:55,09:54:04,night,80.9,26.5
07-10-13,04:07:56,09:55:04,night,80.9,26.5
07-10-13,04:08:56,09:56:04,night,81.3,26.4
07-10-13,04:09:57,09:57:04,night,81.9,26.4
07-10-13,04:10:57,09:58:04,night,82.1,26.3
07-10-13,04:11:58,09:59:04,night,82.4,26.3
07-10-13,04:12:59,10:00:05,night,82.5,26.3
07-10-13,04:13:59,10:01:04,night,82.6,26.3
07-10-13,04:15:00,10:02:05,night,83.1,26.3
07-10-13,04:16:00,10:03:04,night,83.2,26.3
07-10-13,04:17:01,10:04:04,night,83.7,26.3
07-10-13,04:18:01,10:05:04,night,83.8,26.2
07-10-13,04:19:02,10:06:04,night,84.3,26.2
07-10-13,04:20:02,10:07:04,night,84,26.2
07-10-13,04:21:03,10:08:04,night,83.7,26.3
07-10-13,04:22:03,10:09:04,night,83.3,26.3
07-10-13,04:23:04,10:10:04,night,83.3,26.4
07-10-13,04:24:05,10:11:05,night,83.2,26.4
07-10-13,04:25:05,10:12:04,night,82.8,26.4
07-10-13,04:26:06,10:13:04,night,82.5,26.4
07-10-13,04:27:06,10:14:04,night,82.4,26.4
07-10-13,04:28:07,10:15:04,night,82.4,26.4
07-10-13,04:29:07,10:16:04,night,82.3,26.3
07-10-13,04:30:08,10:17:04,night,82.2,26.4
07-10-13,04:31:08,10:18:04,night,81.9,26.4
07-10-13,04:32:09,10:19:04,night,82.2,26.3
07-10-13,04:33:09,10:20:04,night,82,26.2
07-10-13,04:34:10,10:21:04,night,82.2,26.2
07-10-13,04:35:11,10:22:04,night,82.4,26.2
07-10-13,04:36:11,10:23:04,night,82.4,26.2
07-10-13,04:37:12,10:24:04,night,82.3,26.3
07-10-13,04:38:12,10:25:04,night,82.2,26.2
07-10-13,04:39:13,10:26:04,night,82.5,26.2
07-10-13,04:40:13,10:27:04,night,82.1,26.2
07-10-13,04:41:14,10:28:04,night,81.8,26.2
07-10-13,04:42:14,10:29:04,night,82,26.2
07-10-13,04:43:15,10:30:04,night,83.3,26.2
07-10-13,04:44:15,10:31:03,night,83.7,26.1
07-10-13,04:45:16,10:32:04,night,83.5,26.2
07-10-13,04:46:17,10:33:04,night,83.3,26.1
07-10-13,04:47:17,10:34:04,night,83.2,26.2
07-10-13,04:48:18,10:35:04,night,83.2,26.1
07-10-13,04:49:18,10:36:04,night,83,26.1
07-10-13,04:50:19,10:37:04,night,82.8,26.1
07-10-13,04:51:19,10:38:03,night,83,26.1
07-10-13,04:52:20,10:39:04,night,83.2,26.1
07-10-13,04:53:20,10:40:03,night,83.9,26
07-10-13,04:54:21,10:41:04,night,84.2,26
07-10-13,04:55:22,10:42:04,night,84.7,26
07-10-13,04:56:22,10:43:04,night,84.2,25.9
07-10-13,04:57:23,10:44:04,night,84.8,26
07-10-13,04:58:23,10:45:04,night,84.2,25.9
07-10-13,04:59:24,10:46:04,night,84.9,26
07-10-13,05:00:24,10:47:03,night,84.6,25.9
07-10-13,05:01:25,10:48:04,night,84.7,25.9
07-10-13,05:02:25,10:49:03,night,84.9,25.9
07-10-13,05:03:26,10:50:04,night,84.9,25.8
07-10-13,05:04:26,10:51:03,night,85.2,25.8
07-10-13,05:05:27,10:52:04,night,85.3,25.8
07-10-13,05:06:28,10:53:04,night,85.2,25.8
07-10-13,05:07:28,10:54:04,night,84.3,25.9
07-10-13,05:08:29,10:55:04,night,84.5,25.9
07-10-13,05:09:29,10:56:03,night,84.5,25.8
07-10-13,05:10:30,10:57:04,night,84.6,25.8
07-10-13,05:11:30,10:58:03,night,84.7,25.8
07-10-13,05:12:31,10:59:04,night,85,25.7
07-10-13,05:13:31,11:00:03,night,85.2,25.6
07-10-13,05:14:32,11:01:04,night,85.5,25.5
07-10-13,05:15:32,11:02:03,night,85.9,25.5
07-10-13,05:16:33,11:03:04,night,86,25.4
07-10-13,05:17:34,11:04:04,night,86.1,25.4
07-10-13,05:18:34,11:05:03,night,86.2,25.4
07-10-13,05:19:35,11:06:04,night,86.4,25.5
07-10-13,05:20:35,11:07:03,night,86.5,25.5
07-10-13,05:21:36,11:08:04,night,86.7,25.4
07-10-13,05:22:36,11:09:03,night,86.7,25.5
07-10-13,05:23:37,11:10:04,night,86.6,25.5
07-10-13,05:24:37,11:11:03,night,86.5,25.5
07-10-13,05:25:38,11:12:04,night,86.6,25.5
07-10-13,05:26:38,11:13:03,night,86.7,25.6
07-10-13,05:27:39,11:14:03,night,86.6,25.6
07-10-13,05:28:40,11:15:04,night,86.6,25.6
07-10-13,05:29:40,11:16:03,night,86.5,25.5
07-10-13,05:30:41,11:17:04,night,86.6,25.5
07-10-13,05:31:41,11:18:03,night,86.5,25.5
07-10-13,05:32:42,11:19:04,night,86.7,25.5
07-10-13,05:33:42,11:20:03,night,86.6,25.4
07-10-13,05:34:43,11:21:04,night,86.8,25.4
07-10-13,05:35:43,11:22:03,night,87,25.4
07-10-13,05:36:44,11:23:03,night,87.1,25.4
07-10-13,05:37:44,11:24:03,night,87.3,25.3
07-10-13,05:38:45,11:25:03,night,87.4,25.3
07-10-13,05:39:46,11:26:04,night,87.6,25.3
07-10-13,05:40:46,11:27:03,night,87.7,25.3
07-10-13,05:41:47,11:28:04,night,87.7,25.3
